zip,tier
79311,DAS_EXTENDED
79312,DAS_EXTENDED
79313,DAS_EXTENDED
79314,DAS
79316,DAS_EXTENDED
79320,DAS_EXTENDED
79322,DAS_EXTENDED
79323,DAS_EXTENDED
79324,REMOTE_US48
79325,DAS_EXTENDED
79326,DAS
79329,DAS_EXTENDED
79330,REMOTE_US48
79331,DAS_EXTENDED
79336,DAS_EXTENDED
79338,DAS_EXTENDED
79339,DAS_EXTENDED
79342,DAS_EXTENDED
79343,DAS_EXTENDED
79344,DAS_EXTENDED
79345,REMOTE_US48
79346,DAS_EXTENDED
79347,DAS_EXTENDED
79351,REMOTE_US48
79353,DAS_EXTENDED
79355,DAS_EXTENDED
79356,DAS_EXTENDED
79357,DAS_EXTENDED
79358,DAS_EXTENDED
79359,DAS_EXTENDED
79360,DAS_EXTENDED
79363,DAS
79364,DAS_EXTENDED
79366,DAS
79369,DAS_EXTENDED
79370,DAS_EXTENDED
79371,DAS_EXTENDED
79372,DAS_EXTENDED
79373,DAS_EXTENDED
79376,REMOTE_US48
79377,DAS_EXTENDED
79378,DAS_EXTENDED
79379,DAS_EXTENDED
79380,DAS
79381,DAS_EXTENDED
79383,DAS
79501,DAS_EXTENDED
79502,DAS_EXTENDED
79503,REMOTE_US48
79504,DAS_EXTENDED
79505,DAS_EXTENDED
79506,DAS_EXTENDED
79508,DAS_EXTENDED
79510,REMOTE_US48
79511,DAS_EXTENDED
79512,REMOTE_US48
79517,DAS_EXTENDED
79518,REMOTE_US48
79519,DAS_EXTENDED
79520,DAS_EXTENDED
79521,DAS_EXTENDED
79525,DAS_EXTENDED
79526,DAS_EXTENDED
79527,DAS_EXTENDED
79528,DAS_EXTENDED
79529,DAS_EXTENDED
79530,DAS_EXTENDED
79532,DAS_EXTENDED
79533,DAS_EXTENDED
79534,DAS_EXTENDED
79535,DAS_EXTENDED
79536,DAS_EXTENDED
79537,REMOTE_US48
79538,DAS_EXTENDED
79539,DAS_EXTENDED
79540,REMOTE_US48
79541,DAS_EXTENDED
79543,DAS_EXTENDED
79544,DAS_EXTENDED
79545,DAS_EXTENDED
79546,DAS_EXTENDED
79547,DAS_EXTENDED
79548,REMOTE_US48
79549,DAS_EXTENDED
79550,DAS_EXTENDED
79553,DAS_EXTENDED
79556,DAS_EXTENDED
79560,DAS_EXTENDED
79561,DAS_EXTENDED
79562,DAS_EXTENDED
79563,DAS
79565,DAS_EXTENDED
79566,REMOTE_US48
79567,DAS_EXTENDED
79602,DAS
79605,DAS
79606,DAS
79705,DAS
79706,DAS
79707,DAS
79711,DAS
79713,REMOTE_US48
79714,REMOTE_US48
79718,DAS_EXTENDED
79719,DAS_EXTENDED
79720,DAS_EXTENDED
79721,REMOTE_US48
79730,REMOTE_US48
79731,DAS_EXTENDED
79733,DAS
79734,REMOTE_US48
79735,REMOTE_US48
79738,DAS_EXTENDED
79739,REMOTE_US48
79740,DAS_EXTENDED
79741,REMOTE_US48
79742,DAS_EXTENDED
79743,DAS_EXTENDED
79744,DAS_EXTENDED
79745,DAS_EXTENDED
79748,REMOTE_US48
79749,DAS_EXTENDED
79752,DAS_EXTENDED
79754,REMOTE_US48
79755,REMOTE_US48
79756,REMOTE_US48
79758,DAS_EXTENDED
79759,REMOTE_US48
79764,DAS
79765,DAS
79766,DAS
79770,REMOTE_US48
79772,REMOTE_US48
79776,DAS
79777,DAS_EXTENDED
79778,REMOTE_US48
79780,DAS_EXTENDED
79781,DAS_EXTENDED
79782,REMOTE_US48
79783,DAS_EXTENDED
79785,DAS_EXTENDED
79786,DAS
79788,DAS_EXTENDED
79789,REMOTE_US48
79830,DAS_EXTENDED
79831,DAS_EXTENDED
79832,DAS_EXTENDED
79834,DAS_EXTENDED
79836,DAS
79837,REMOTE_US48
79838,DAS
79839,DAS_EXTENDED
79842,REMOTE_US48
79843,DAS_EXTENDED
79845,DAS_EXTENDED
79846,REMOTE_US48
79847,REMOTE_US48
79848,DAS_EXTENDED
79849,DAS
79850,DAS_EXTENDED
79851,DAS_EXTENDED
79852,DAS_EXTENDED
79853,DAS_EXTENDED
79854,REMOTE_US48
79855,DAS_EXTENDED
79911,DAS
79950,DAS
79968,DAS
80018,DAS
80025,DAS_EXTENDED
80101,REMOTE_US48
80102,DAS_EXTENDED
80103,REMOTE_US48
80105,DAS_EXTENDED
80106,DAS_EXTENDED
80107,DAS_EXTENDED
80116,DAS_EXTENDED
80117,DAS_EXTENDED
80118,DAS_EXTENDED
80131,DAS_EXTENDED
80132,DAS
80135,DAS_EXTENDED
80136,DAS_EXTENDED
80137,DAS_EXTENDED
80403,DAS
80420,DAS_EXTENDED
80421,DAS_EXTENDED
80422,DAS_EXTENDED
80423,REMOTE_US48
80424,DAS_EXTENDED
80425,DAS_EXTENDED
80426,DAS_EXTENDED
80427,DAS_EXTENDED
80428,DAS_EXTENDED
80429,DAS_EXTENDED
80430,DAS_EXTENDED
80432,REMOTE_US48
80433,DAS_EXTENDED
80434,REMOTE_US48
80435,DAS
80436,DAS_EXTENDED
80437,DAS
80438,DAS_EXTENDED
80439,DAS_EXTENDED
80440,REMOTE_US48
80442,DAS_EXTENDED
80443,DAS
80444,DAS_EXTENDED
80446,DAS_EXTENDED
80447,REMOTE_US48
80448,REMOTE_US48
80449,REMOTE_US48
80451,DAS_EXTENDED
80452,DAS_EXTENDED
80453,DAS_EXTENDED
80454,DAS
80455,REMOTE_US48
80456,REMOTE_US48
80457,DAS
80459,REMOTE_US48
80461,DAS_EXTENDED
80463,DAS_EXTENDED
80465,DAS
80466,DAS_EXTENDED
80467,DAS_EXTENDED
80468,REMOTE_US48
80469,DAS_EXTENDED
80470,DAS_EXTENDED
80471,DAS_EXTENDED
80473,DAS_EXTENDED
80474,DAS_EXTENDED
80475,DAS_EXTENDED
80476,DAS_EXTENDED
80477,DAS
80478,DAS_EXTENDED
80479,REMOTE_US48
80480,REMOTE_US48
80481,REMOTE_US48
80482,DAS_EXTENDED
80483,DAS_EXTENDED
80487,DAS_EXTENDED
80488,DAS
80498,DAS
80510,REMOTE_US48
80511,DAS
80512,DAS_EXTENDED
80513,DAS
80514,DAS
80515,REMOTE_US48
80517,DAS
80520,DAS
80530,DAS
80532,DAS_EXTENDED
80535,DAS_EXTENDED
80536,REMOTE_US48
80540,DAS_EXTENDED
80541,DAS_EXTENDED
80542,DAS_EXTENDED
80543,DAS
80544,DAS
80545,DAS_EXTENDED
80549,DAS_EXTENDED
80603,DAS
80610,DAS_EXTENDED
80611,DAS_EXTENDED
80612,DAS_EXTENDED
80615,DAS
80621,DAS
80622,DAS_EXTENDED
80623,DAS
80624,DAS_EXTENDED
80642,DAS_EXTENDED
80643,REMOTE_US48
80644,DAS_EXTENDED
80645,DAS
80646,DAS_EXTENDED
80648,DAS_EXTENDED
80649,REMOTE_US48
80650,DAS_EXTENDED
80651,DAS
80652,REMOTE_US48
80653,DAS
80654,DAS
80705,DAS
80720,DAS_EXTENDED
80721,DAS_EXTENDED
80722,DAS
80723,DAS
80726,DAS_EXTENDED
80727,REMOTE_US48
80728,DAS_EXTENDED
80729,REMOTE_US48
80731,DAS_EXTENDED
80732,REMOTE_US48
80733,DAS_EXTENDED
80734,DAS_EXTENDED
80735,REMOTE_US48
80736,REMOTE_US48
80737,DAS_EXTENDED
80740,DAS_EXTENDED
80741,DAS_EXTENDED
80742,DAS_EXTENDED
80743,REMOTE_US48
80744,REMOTE_US48
80745,REMOTE_US48
80746,DAS_EXTENDED
80747,DAS_EXTENDED
80749,REMOTE_US48
80750,DAS_EXTENDED
80754,REMOTE_US48
80755,REMOTE_US48
80757,DAS_EXTENDED
80758,DAS_EXTENDED
80759,DAS_EXTENDED
80801,REMOTE_US48
80802,REMOTE_US48
80804,REMOTE_US48
80805,REMOTE_US48
80807,DAS_EXTENDED
80808,DAS_EXTENDED
80809,DAS_EXTENDED
80810,DAS_EXTENDED
80812,DAS_EXTENDED
80813,DAS_EXTENDED
80814,DAS_EXTENDED
80815,DAS_EXTENDED
80816,REMOTE_US48
80818,REMOTE_US48
80819,DAS
80820,REMOTE_US48
80821,DAS_EXTENDED
80822,DAS_EXTENDED
80823,REMOTE_US48
80824,REMOTE_US48
80825,REMOTE_US48
80826,DAS_EXTENDED
80827,REMOTE_US48
80828,DAS_EXTENDED
80830,REMOTE_US48
80831,DAS
80832,REMOTE_US48
80833,REMOTE_US48
80834,REMOTE_US48
80835,DAS_EXTENDED
80836,DAS_EXTENDED
80860,DAS_EXTENDED
80861,REMOTE_US48
80862,REMOTE_US48
80863,DAS_EXTENDED
80864,REMOTE_US48
80866,DAS
80908,DAS
80925,DAS
80926,REMOTE_US48
80928,DAS_EXTENDED
80929,DAS_EXTENDED
80930,DAS
80938,DAS_EXTENDED
80939,DAS
81004,DAS
81005,DAS
81006,DAS
81007,DAS
81019,REMOTE_US48
81020,REMOTE_US48
81021,REMOTE_US48
81022,DAS_EXTENDED
81023,REMOTE_US48
81024,REMOTE_US48
81025,REMOTE_US48
81027,REMOTE_US48
81029,REMOTE_US48
81030,DAS_EXTENDED
81033,REMOTE_US48
81034,REMOTE_US48
81036,DAS_EXTENDED
81038,DAS_EXTENDED
81039,DAS_EXTENDED
81040,REMOTE_US48
81041,REMOTE_US48
81042,DAS_EXTENDED
81043,DAS
81044,REMOTE_US48
81045,REMOTE_US48
81046,DAS_EXTENDED
81047,DAS_EXTENDED
81049,REMOTE_US48
81050,DAS_EXTENDED
81052,DAS_EXTENDED
81054,DAS_EXTENDED
81055,DAS_EXTENDED
81057,REMOTE_US48
81058,DAS_EXTENDED
81059,REMOTE_US48
81062,DAS_EXTENDED
81063,DAS_EXTENDED
81064,DAS_EXTENDED
81067,DAS_EXTENDED
81069,REMOTE_US48
81071,REMOTE_US48
81073,DAS_EXTENDED
81074,DAS
81076,DAS_EXTENDED
81077,REMOTE_US48
81081,REMOTE_US48
81082,DAS_EXTENDED
81084,REMOTE_US48
81087,DAS_EXTENDED
81089,REMOTE_US48
81090,REMOTE_US48
81091,REMOTE_US48
81092,DAS_EXTENDED
81101,DAS
81102,DAS
81120,DAS_EXTENDED
81121,DAS_EXTENDED
81122,REMOTE_US48
81123,DAS_EXTENDED
81124,REMOTE_US48
81125,DAS_EXTENDED
81126,REMOTE_US48
81127,DAS_EXTENDED
81128,DAS
81129,DAS
81130,DAS_EXTENDED
81131,DAS_EXTENDED
81132,DAS_EXTENDED
81133,REMOTE_US48
81135,DAS_EXTENDED
81136,DAS_EXTENDED
81137,DAS_EXTENDED
81138,REMOTE_US48
81140,DAS_EXTENDED
81141,DAS_EXTENDED
81143,REMOTE_US48
81144,DAS_EXTENDED
81146,DAS_EXTENDED
81147,REMOTE_US48
81148,DAS_EXTENDED
81149,REMOTE_US48
81151,REMOTE_US48
81152,REMOTE_US48
81153,DAS_EXTENDED
81154,DAS_EXTENDED
81155,REMOTE_US48
81157,DAS_EXTENDED
81201,DAS
81210,DAS_EXTENDED
81211,DAS_EXTENDED
81212,DAS
81215,DAS
81220,REMOTE_US48
81221,DAS
81222,DAS_EXTENDED
81223,REMOTE_US48
81224,DAS_EXTENDED
81225,DAS
81226,DAS
81227,DAS
81228,DAS_EXTENDED
81230,DAS_EXTENDED
81231,REMOTE_US48
81232,REMOTE_US48
81233,DAS_EXTENDED
81235,DAS_EXTENDED
81236,DAS_EXTENDED
81237,DAS_EXTENDED
81239,DAS_EXTENDED
81240,DAS_EXTENDED
81241,DAS_EXTENDED
81242,DAS
81243,REMOTE_US48
81244,DAS
81248,DAS_EXTENDED
81251,DAS_EXTENDED
81252,REMOTE_US48
81253,DAS_EXTENDED
81290,DAS
81301,DAS
81302,DAS
81303,DAS_EXTENDED
81320,REMOTE_US48
81321,DAS
81323,REMOTE_US48
81324,REMOTE_US48
81325,REMOTE_US48
81326,DAS_EXTENDED
81327,DAS_EXTENDED
81328,DAS_EXTENDED
81329,DAS_EXTENDED
81330,DAS_EXTENDED
81331,REMOTE_US48
81332,DAS_EXTENDED
81334,DAS_EXTENDED
81335,DAS_EXTENDED
81401,DAS
81403,DAS_EXTENDED
81410,DAS_EXTENDED
81411,DAS_EXTENDED
81413,DAS_EXTENDED
81414,DAS_EXTENDED
81415,DAS_EXTENDED
81416,DAS
81418,DAS_EXTENDED
81419,DAS_EXTENDED
81420,DAS
81422,DAS_EXTENDED
81423,DAS_EXTENDED
81424,DAS_EXTENDED
81425,DAS_EXTENDED
81426,DAS_EXTENDED
81427,DAS_EXTENDED
81428,DAS_EXTENDED
81429,DAS_EXTENDED
81430,DAS_EXTENDED
81431,REMOTE_US48
81432,DAS_EXTENDED
81433,DAS_EXTENDED
81434,REMOTE_US48
81435,DAS_EXTENDED
81522,REMOTE_US48
81523,REMOTE_US48
81524,DAS_EXTENDED
81525,DAS_EXTENDED
81526,DAS
81527,REMOTE_US48
81601,DAS
81602,DAS
81610,REMOTE_US48
81611,DAS
81612,DAS
81615,DAS
81620,DAS
81621,DAS
81623,DAS
81624,REMOTE_US48
81625,REMOTE_US48
81626,DAS_EXTENDED
81630,DAS_EXTENDED
81631,DAS
81632,DAS
81633,DAS_EXTENDED
81635,DAS_EXTENDED
81636,DAS_EXTENDED
81637,DAS
81638,REMOTE_US48
81639,DAS_EXTENDED
81640,REMOTE_US48
81641,DAS_EXTENDED
81642,DAS_EXTENDED
81643,DAS_EXTENDED
81645,DAS_EXTENDED
81646,DAS_EXTENDED
81647,DAS_EXTENDED
81648,DAS_EXTENDED
81649,DAS_EXTENDED
81650,REMOTE_US48
81652,REMOTE_US48
81653,DAS_EXTENDED
81654,DAS_EXTENDED
81655,DAS_EXTENDED
81656,DAS_EXTENDED
81657,DAS
81658,DAS
82003,DAS
82009,DAS
82050,DAS_EXTENDED
82051,REMOTE_US48
82052,REMOTE_US48
82053,REMOTE_US48
82054,DAS_EXTENDED
82055,REMOTE_US48
82058,REMOTE_US48
82059,DAS_EXTENDED
82060,DAS_EXTENDED
82061,REMOTE_US48
82063,DAS_EXTENDED
82070,DAS_EXTENDED
82071,DAS
82072,DAS
82073,DAS_EXTENDED
82081,REMOTE_US48
82082,DAS_EXTENDED
82083,REMOTE_US48
82084,REMOTE_US48
82190,REMOTE_US48
82201,DAS_EXTENDED
82210,REMOTE_US48
82212,DAS_EXTENDED
82213,REMOTE_US48
82214,DAS_EXTENDED
82215,DAS_EXTENDED
82217,REMOTE_US48
82218,REMOTE_US48
82219,REMOTE_US48
82221,DAS_EXTENDED
82222,REMOTE_US48
82223,REMOTE_US48
82224,REMOTE_US48
82225,DAS_EXTENDED
82227,DAS_EXTENDED
82229,REMOTE_US48
82240,DAS_EXTENDED
82242,DAS_EXTENDED
82243,REMOTE_US48
82244,REMOTE_US48
82301,DAS_EXTENDED
82310,REMOTE_US48
82321,DAS_EXTENDED
82322,REMOTE_US48
82323,DAS_EXTENDED
82324,DAS_EXTENDED
82325,DAS_EXTENDED
82327,DAS_EXTENDED
82329,REMOTE_US48
82331,DAS_EXTENDED
82332,DAS_EXTENDED
82334,REMOTE_US48
82335,DAS_EXTENDED
82336,DAS_EXTENDED
82401,DAS_EXTENDED
82410,DAS_EXTENDED
82411,DAS_EXTENDED
82412,DAS_EXTENDED
82414,DAS
82420,DAS_EXTENDED
82421,DAS_EXTENDED
82422,REMOTE_US48
82423,DAS_EXTENDED
82426,DAS_EXTENDED
82428,REMOTE_US48
82430,DAS
82431,DAS_EXTENDED
82432,DAS_EXTENDED
82433,REMOTE_US48
82434,DAS_EXTENDED
82435,DAS_EXTENDED
82440,DAS
82441,DAS_EXTENDED
82442,REMOTE_US48
82443,DAS_EXTENDED
82450,DAS_EXTENDED
82501,DAS
82510,DAS_EXTENDED
82512,REMOTE_US48
82513,DAS_EXTENDED
82514,REMOTE_US48
82515,DAS
82516,DAS_EXTENDED
82520,DAS_EXTENDED
82523,DAS_EXTENDED
82524,DAS
82601,DAS
82604,DAS_EXTENDED
82620,REMOTE_US48
82630,REMOTE_US48
82631,DAS_EXTENDED
82633,DAS_EXTENDED
82635,REMOTE_US48
82636,DAS
82637,DAS_EXTENDED
82638,REMOTE_US48
82639,REMOTE_US48
82642,REMOTE_US48
82643,DAS_EXTENDED
82644,DAS
82646,REMOTE_US48
82648,DAS_EXTENDED
82649,DAS_EXTENDED
82701,REMOTE_US48
82710,REMOTE_US48
82711,DAS_EXTENDED
82712,REMOTE_US48
82714,REMOTE_US48
82715,REMOTE_US48
82716,DAS
82717,DAS
82718,DAS
82720,REMOTE_US48
82721,REMOTE_US48
82723,REMOTE_US48
82725,REMOTE_US48
82727,REMOTE_US48
82729,REMOTE_US48
82730,REMOTE_US48
82731,REMOTE_US48
82732,DAS_EXTENDED
82801,DAS
82831,REMOTE_US48
82832,DAS_EXTENDED
82833,DAS
82834,DAS_EXTENDED
82835,REMOTE_US48
82836,DAS_EXTENDED
82837,REMOTE_US48
82838,DAS_EXTENDED
82839,DAS_EXTENDED
82840,REMOTE_US48
82842,DAS_EXTENDED
82844,REMOTE_US48
82845,DAS
82901,DAS_EXTENDED
82902,DAS
82922,DAS_EXTENDED
82923,DAS_EXTENDED
82925,DAS_EXTENDED
82929,DAS
82930,DAS_EXTENDED
82931,DAS_EXTENDED
82932,REMOTE_US48
82933,REMOTE_US48
82934,REMOTE_US48
82935,DAS_EXTENDED
82936,REMOTE_US48
82937,DAS_EXTENDED
82938,REMOTE_US48
82939,DAS_EXTENDED
82941,REMOTE_US48
82942,DAS
82943,DAS_EXTENDED
82944,DAS_EXTENDED
82945,REMOTE_US48
83001,DAS
83002,DAS
83011,DAS_EXTENDED
83012,DAS_EXTENDED
83013,REMOTE_US48
83014,DAS_EXTENDED
83025,DAS
83101,DAS_EXTENDED
83110,DAS_EXTENDED
83111,REMOTE_US48
83112,DAS_EXTENDED
83113,REMOTE_US48
83114,DAS_EXTENDED
83115,DAS_EXTENDED
83116,DAS_EXTENDED
83118,DAS_EXTENDED
83119,DAS_EXTENDED
83120,DAS_EXTENDED
83121,DAS_EXTENDED
83122,DAS_EXTENDED
83123,DAS_EXTENDED
83124,DAS_EXTENDED
83126,DAS_EXTENDED
83127,REMOTE_US48
83128,DAS_EXTENDED
83201,DAS
83202,DAS
83203,DAS_EXTENDED
83204,DAS
83210,DAS_EXTENDED
83211,DAS_EXTENDED
83212,REMOTE_US48
83213,REMOTE_US48
83214,DAS_EXTENDED
83215,REMOTE_US48
83217,DAS_EXTENDED
83218,DAS
83220,DAS_EXTENDED
83221,DAS
83223,DAS_EXTENDED
83226,DAS_EXTENDED
83227,REMOTE_US48
83228,DAS_EXTENDED
83229,REMOTE_US48
83230,DAS_EXTENDED
83232,DAS_EXTENDED
83233,DAS_EXTENDED
83234,DAS_EXTENDED
83235,REMOTE_US48
83236,DAS_EXTENDED
83237,DAS_EXTENDED
83238,DAS_EXTENDED
83239,DAS_EXTENDED
83241,DAS_EXTENDED
83243,REMOTE_US48
83244,REMOTE_US48
83245,DAS_EXTENDED
83246,REMOTE_US48
83250,REMOTE_US48
83251,DAS_EXTENDED
83252,DAS_EXTENDED
83253,REMOTE_US48
83254,DAS_EXTENDED
83255,REMOTE_US48
83256,DAS
83261,DAS_EXTENDED
83262,DAS_EXTENDED
83263,DAS_EXTENDED
83271,DAS_EXTENDED
83272,DAS_EXTENDED
83274,DAS_EXTENDED
83276,REMOTE_US48
83277,DAS_EXTENDED
83278,REMOTE_US48
83281,REMOTE_US48
83283,REMOTE_US48
83285,REMOTE_US48
83286,DAS_EXTENDED
83287,DAS_EXTENDED
83302,REMOTE_US48
83311,DAS_EXTENDED
83312,DAS_EXTENDED
83313,DAS_EXTENDED
83314,DAS_EXTENDED
83316,DAS_EXTENDED
83318,DAS
83320,REMOTE_US48
83321,DAS_EXTENDED
83322,DAS_EXTENDED
83323,DAS_EXTENDED
83324,DAS_EXTENDED
83325,DAS_EXTENDED
83327,REMOTE_US48
83328,DAS
83330,DAS_EXTENDED
83332,DAS_EXTENDED
83333,DAS
83334,DAS_EXTENDED
83335,DAS_EXTENDED
83336,DAS_EXTENDED
83337,DAS_EXTENDED
83338,DAS
83340,DAS
83341,DAS
83342,REMOTE_US48
83344,DAS_EXTENDED
83346,REMOTE_US48
83347,DAS_EXTENDED
83348,DAS_EXTENDED
83349,DAS_EXTENDED
83350,DAS_EXTENDED
83352,DAS_EXTENDED
83353,DAS_EXTENDED
83355,DAS_EXTENDED
83401,DAS
83403,DAS
83404,DAS
83414,DAS_EXTENDED
83420,DAS_EXTENDED
83421,DAS
83422,DAS
83423,DAS_EXTENDED
83424,DAS_EXTENDED
83425,REMOTE_US48
83427,DAS_EXTENDED
83428,DAS_EXTENDED
83429,DAS_EXTENDED
83431,DAS_EXTENDED
83433,DAS_EXTENDED
83434,DAS_EXTENDED
83435,DAS_EXTENDED
83436,DAS_EXTENDED
83438,DAS
83440,DAS
83441,DAS
83442,DAS
83443,DAS_EXTENDED
83444,DAS_EXTENDED
83445,DAS_EXTENDED
83446,REMOTE_US48
83447,DAS_EXTENDED
83448,DAS_EXTENDED
83449,DAS_EXTENDED
83450,DAS_EXTENDED
83451,DAS_EXTENDED
83452,DAS_EXTENDED
83454,DAS
83455,DAS_EXTENDED
83462,REMOTE_US48
83463,REMOTE_US48
83464,REMOTE_US48
83465,REMOTE_US48
83466,REMOTE_US48
83467,REMOTE_US48
83468,DAS_EXTENDED
83469,REMOTE_US48
83520,DAS_EXTENDED
83522,DAS_EXTENDED
83523,REMOTE_US48
83524,REMOTE_US48
83525,REMOTE_US48
83526,REMOTE_US48
83530,DAS_EXTENDED
83531,DAS
83533,REMOTE_US48
83535,DAS_EXTENDED
83536,DAS_EXTENDED
83537,REMOTE_US48
83539,REMOTE_US48
83540,DAS_EXTENDED
83541,REMOTE_US48
83542,REMOTE_US48
83543,REMOTE_US48
83544,DAS_EXTENDED
83545,DAS_EXTENDED
83546,REMOTE_US48
83547,REMOTE_US48
83548,DAS_EXTENDED
83549,DAS_EXTENDED
83551,DAS_EXTENDED
83552,REMOTE_US48
83553,REMOTE_US48
83554,REMOTE_US48
83555,DAS_EXTENDED
83601,DAS_EXTENDED
83602,DAS_EXTENDED
83604,REMOTE_US48
83607,DAS
83610,REMOTE_US48
83611,DAS_EXTENDED
83612,REMOTE_US48
83615,DAS_EXTENDED
83617,DAS_EXTENDED
83619,DAS_EXTENDED
83620,DAS_EXTENDED
83622,REMOTE_US48
83623,DAS_EXTENDED
83624,DAS_EXTENDED
83626,DAS_EXTENDED
83627,DAS_EXTENDED
83628,DAS_EXTENDED
83629,DAS_EXTENDED
83631,DAS_EXTENDED
83632,DAS_EXTENDED
83633,DAS_EXTENDED
83634,DAS
83635,DAS_EXTENDED
83636,REMOTE_US48
83637,DAS_EXTENDED
83638,DAS_EXTENDED
83639,DAS_EXTENDED
83641,DAS_EXTENDED
83643,DAS_EXTENDED
83644,DAS
83645,DAS_EXTENDED
83647,DAS_EXTENDED
83648,DAS
83650,REMOTE_US48
83654,DAS_EXTENDED
83655,DAS_EXTENDED
83656,DAS
83657,REMOTE_US48
83660,DAS_EXTENDED
83661,DAS_EXTENDED
83666,REMOTE_US48
83670,REMOTE_US48
83672,DAS_EXTENDED
83676,DAS_EXTENDED
83677,DAS
83801,DAS_EXTENDED
83802,REMOTE_US48
83803,DAS_EXTENDED
83804,DAS_EXTENDED
83805,DAS_EXTENDED
83806,DAS_EXTENDED
83808,REMOTE_US48
83809,DAS_EXTENDED
83810,DAS_EXTENDED
83811,DAS_EXTENDED
83812,DAS_EXTENDED
83813,DAS_EXTENDED
83821,DAS_EXTENDED
83822,DAS_EXTENDED
83823,REMOTE_US48
83824,REMOTE_US48
83825,DAS_EXTENDED
83826,REMOTE_US48
83827,REMOTE_US48
83830,DAS_EXTENDED
83832,DAS_EXTENDED
83833,DAS_EXTENDED
83834,DAS_EXTENDED
83835,DAS
83836,DAS_EXTENDED
83837,DAS
83839,DAS_EXTENDED
83840,DAS_EXTENDED
83841,DAS_EXTENDED
83842,DAS_EXTENDED
83843,DAS
83845,DAS_EXTENDED
83846,DAS_EXTENDED
83847,REMOTE_US48
83848,DAS_EXTENDED
83849,DAS_EXTENDED
83850,DAS_EXTENDED
83851,DAS_EXTENDED
83853,DAS_EXTENDED
83855,DAS_EXTENDED
83856,REMOTE_US48
83857,DAS_EXTENDED
83858,DAS
83860,REMOTE_US48
83861,DAS_EXTENDED
83864,DAS
83865,DAS
83866,REMOTE_US48
83867,DAS_EXTENDED
83869,DAS_EXTENDED
83870,REMOTE_US48
83871,DAS_EXTENDED
83872,DAS_EXTENDED
83873,DAS_EXTENDED
83874,DAS
83876,DAS_EXTENDED
84001,DAS_EXTENDED
84002,DAS_EXTENDED
84005,DAS
84006,DAS
84007,DAS_EXTENDED
84008,DAS_EXTENDED
84013,DAS_EXTENDED
84017,DAS_EXTENDED
84018,DAS_EXTENDED
84021,DAS_EXTENDED
84022,DAS_EXTENDED
84023,REMOTE_US48
84024,REMOTE_US48
84026,DAS_EXTENDED
84027,REMOTE_US48
84028,DAS_EXTENDED
84029,DAS
84031,DAS_EXTENDED
84032,DAS_EXTENDED
84033,DAS_EXTENDED
84034,REMOTE_US48
84035,DAS_EXTENDED
84036,DAS_EXTENDED
84038,DAS_EXTENDED
84039,DAS_EXTENDED
84044,DAS
84046,REMOTE_US48
84049,DAS
84050,DAS_EXTENDED
84051,DAS_EXTENDED
84052,REMOTE_US48
84053,DAS_EXTENDED
84055,REMOTE_US48
84060,DAS
84061,DAS_EXTENDED
84063,DAS_EXTENDED
84064,REMOTE_US48
84066,DAS_EXTENDED
84068,DAS
84069,DAS_EXTENDED
84071,DAS_EXTENDED
84072,DAS_EXTENDED
84073,DAS_EXTENDED
84074,DAS
84075,DAS
84076,DAS_EXTENDED
84078,DAS_EXTENDED
84079,DAS_EXTENDED
84080,DAS_EXTENDED
84082,DAS_EXTENDED
84083,DAS_EXTENDED
84085,DAS_EXTENDED
84086,DAS_EXTENDED
84301,DAS_EXTENDED
84302,DAS
84304,DAS
84305,DAS_EXTENDED
84306,DAS_EXTENDED
84307,DAS_EXTENDED
84308,DAS_EXTENDED
84309,DAS_EXTENDED
84310,DAS_EXTENDED
84311,DAS_EXTENDED
84312,DAS_EXTENDED
84313,REMOTE_US48
84314,DAS_EXTENDED
84315,DAS
84316,DAS_EXTENDED
84317,DAS_EXTENDED
84319,DAS
84320,DAS_EXTENDED
84324,DAS_EXTENDED
84325,DAS
84326,DAS
84327,DAS_EXTENDED
84328,DAS_EXTENDED
84329,REMOTE_US48
84330,DAS_EXTENDED
84331,DAS_EXTENDED
84332,DAS
84333,DAS_EXTENDED
84334,DAS_EXTENDED
84335,DAS
84336,REMOTE_US48
84337,DAS
84338,DAS_EXTENDED
84339,DAS
84340,DAS_EXTENDED
84408,DAS
84501,DAS_EXTENDED
84510,REMOTE_US48
84511,REMOTE_US48
84512,REMOTE_US48
84513,DAS_EXTENDED
84515,REMOTE_US48
84516,REMOTE_US48
84518,DAS_EXTENDED
84520,DAS_EXTENDED
84521,DAS_EXTENDED
84522,DAS_EXTENDED
84523,REMOTE_US48
84525,DAS_EXTENDED
84526,DAS_EXTENDED
84528,DAS_EXTENDED
84529,REMOTE_US48
84530,DAS_EXTENDED
84531,REMOTE_US48
84532,DAS_EXTENDED
84533,DAS_EXTENDED
84534,REMOTE_US48
84535,DAS_EXTENDED
84536,REMOTE_US48
84537,REMOTE_US48
84539,REMOTE_US48
84540,DAS_EXTENDED
84542,DAS_EXTENDED
84620,DAS_EXTENDED
84621,DAS_EXTENDED
84622,DAS_EXTENDED
84623,DAS_EXTENDED
84624,DAS_EXTENDED
84626,REMOTE_US48
84627,DAS_EXTENDED
84628,DAS_EXTENDED
84629,DAS_EXTENDED
84630,DAS_EXTENDED
84631,DAS_EXTENDED
84632,DAS_EXTENDED
84633,DAS
